15215.ttl	elisabethleonskaja $date:2016-01-16T20:30	Elisabeth Leonskaja
14050.ttl	chambrephilharmoniqueemmanuelkrivinebertrandchamayou $date:2014-11-28T20:00	La Chambre Philharmonique - Emmanuel Krivine - Bertrand Chamayou
13530.ttl	jeanrondeau $date:2014-03-21T19:00	Jean Rondeau
14360.ttl	gustavodudamel1 $date:2015-01-24T20:30	Gustavo Dudamel 1
15451.ttl	orchestreparis $date:2015-11-29T15:30	Orchestre de Paris
15454.ttl	fatoumatadiawara&robertofonseca $date:2015-11-13T20:30	Fatoumata Diawara & Roberto Fonseca
13170.ttl	dissonancesdavidgrimal $date:2014-03-01T20:00	Les Dissonances - David Grimal
13699.ttl	solistesensembleintercontemporain $date:2013-12-03T14:30	Solistes de l'Ensemble intercontemporain
13694.ttl	mitridate $date:2014-03-01T14:30	Mitridate
14375.ttl	traditionklezmer $date:2015-03-29T18:00	Tradition klezmer
15458.ttl	indreamsdavidlynchrevisited $date:2015-11-22T16:00	In Dreams : David Lynch revisited
14166.ttl	orchestreparischristianzachariasjanlisiecki $date:2018-03-22T17:09	Orchestre de Paris - Christian Zacharias - Jan Lisiecki
15497.ttl	gabrielkahane $date:2016-03-19T18:00	Gabriel Kahane
15944.ttl	shakespeare $date:2016-06-21T19:00	Shakespeare 
13188.ttl	siecles $date:2014-05-26T20:00	Les Siècles
13480.ttl	ramayanabalinaisenlevementsita $date:2014-02-02T16:00	Le Ramayana balinais - L'Enlèvement de Sita
13208.ttl	etiennedahojouepopsatori $date:2018-03-22T17:09	Etienne Daho joue Pop Satori
17527.ttl	theherbaliser $date:2016-09-09T20:00	The Herbaliser
14518.ttl	gioacchinorossini $date:2015-06-06T15:00	Gioacchino Rossini
15460.ttl	zarbmusiciens $date:2015-10-03T11:00	Au zarb, musiciens !
15934.ttl	stravinski $date:2016-03-19T11:00	Stravinski
14030.ttl	bonducadioclesian $date:2014-10-22T20:00	Bonduca - Dioclesian
15158.ttl	fluteschambreroy $date:2015-12-06T15:00	Flûtes de la Chambre du Roy
13344.ttl	orchestrephilharmoniqueradiofrancefabiengabelxavierphillips $date:2014-01-17T20:00	Orchestre Philharmonique de Radio France - Fabien Gabel - Xavier Phillips
17535.ttl	bobinesmelodies2 $date:2016-09-04T11:00	Bobines Mélodies 2
15296.ttl	luciosillamozart $date:2018-03-22T17:09	Lucio Silla - Mozart
14171.ttl	orchestrephilharmoniqueradiofrancemikkofranckanukomsiandrewstaples $date:2014-10-03T20:00	Orchestre Philharmonique de Radio France - Mikko Franck - Anu Komsi - Andrew Staples
15479.ttl	klavierstuckestockhausen $date:2016-01-27T19:00	Les Klavierstücke de Stockhausen
13464.ttl	otellorobertoalagnasvetlavassilevadmitrihvorostovsky $date:2018-03-22T17:09	Otello - Roberto Alagna - Svetla Vassileva - Dmitri Hvorostovsky
17108.ttl	pianobrahmsrevisite $date:2016-10-01T17:00	Le piano de Brahms revisité
14189.ttl	orchestreparispaavojärvinicholasangelich $date:2014-10-23T20:00	Orchestre de Paris - Paavo Järvi - Nicholas Angelich
13193.ttl	ensemblemusikfabrikswrvokalensemblestuttgart $date:2018-03-22T17:09	Ensemble musikFabrik, SWR Vokalensemble Stuttgart
15539.ttl	quatuorsweinberg $date:2018-03-22T17:09	Les quatuors de Weinberg
16581.ttl	orchestrerevolutionnaireromantique $date:2018-03-22T17:09	Orchestre révolutionnaire et romantique
14573.ttl	guillaumeperret&theelectricepic $date:2018-03-22T17:09	Guillaume Perret & The Electric Epic
15943.ttl	soufflern’estjouer $date:2016-04-16T11:00	Souffler n’est pas jouer
13499.ttl	quatuorarcanto $date:2014-01-26T11:00	Quatuor Arcanto
15440.ttl	ablayecissoko&volkergoetze $date:2015-10-03T18:00	Ablaye Cissoko & Volker Goetze
15255.ttl	losangelesphilharmonic $date:2016-03-19T20:30	Los Angeles Philharmonic
15466.ttl	cartesblanches $date:2015-12-01T20:30	Cartes blanches
15922.ttl	traditionscoree $date:2015-11-26T20:30	Traditions de Corée
13364.ttl	orchestreparischristopheschenbachtabeazimmermann $date:2014-02-12T20:00	Orchestre de Paris - Christoph Eschenbach - Tabea Zimmermann
15492.ttl	anniversaireeliahuinbal $date:2016-03-04T20:30	Anniversaire Eliahu Inbal
13388.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungsvetlinroussevantoinetamestit $date:2014-03-21T20:00	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Svetlin Roussev - Antoine Tamestit
14299.ttl	requiemjeunepoete $date:2018-03-22T17:09	Requiem pour un jeune poète
14380.ttl	laurieandersonkronosquartet $date:2015-04-25T18:00	Laurie Anderson / Kronos Quartet
13340.ttl	orchestrecolonneromanbroglivanessawagner $date:2014-01-12T16:00	Orchestre Colonne - Roman Brogli - Vanessa Wagner
15338.ttl	nataliedessay $date:2016-04-14T20:30	Natalie Dessay
17623.ttl	sarahmurcia&vicmoancarteblanchesarahmurcia $date:2016-09-10T20:00	Sarah Murcia & Vic Moan (carte blanche à Sarah Murcia)
16533.ttl	staatskapelleberlindanielbarenboim $date:2016-09-02T20:30	Staatskapelle Berlin / Daniel Barenboim
13303.ttl	londonsymphonyorchestravalerygergievkarencargill $date:2013-11-16T20:00	London Symphony Orchestra - Valery Gergiev - Karen Cargill
15556.ttl	orguebaroque $date:2016-02-07T11:00	Orgue baroque
15206.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
15536.ttl	quatuorcasals $date:2016-01-23T17:00	Quatuor Casals
16618.ttl	chretienssoufis $date:2016-11-06T15:00	Chrétiens et Soufis
13401.ttl	orchestrephilharmoniqueradiofrancefransbruggenhelenedevilleneuve $date:2018-03-22T17:09	Orchestre Philharmonique de Radio France - Frans Brüggen - Hélène Devilleneuve
13387.ttl	yundili $date:2014-03-20T20:00	Yundi Li 
13476.ttl	orchestreparisjulienmasmondet $date:2018-03-22T17:09	Orchestre de Paris - Julien Masmondet
15149.ttl	cecilia&rolandoconcert $date:2015-12-20T16:30	Cecilia & Rolando en concert
15163.ttl	orchestreparis $date:2015-09-19T19:00	Orchestre de Paris
15532.ttl	quatuordanel $date:2016-01-22T19:00	Quatuor Danel
16564.ttl	mauriceravel $date:2018-03-22T17:09	Maurice Ravel
13402.ttl	londonsymphonyorchestravalerygergievdenismatsuev $date:2014-04-06T16:00	London Symphony Orchestra - Valery Gergiev - Denis Matsuev
16052.ttl	chamberorchestraofeurope $date:2016-02-21T16:30	Chamber Orchestra of Europe
16954.ttl	orchestreparis $date:2016-10-15T11:00	Orchestre de Paris 
13149.ttl	dissonancesdavidgrimal $date:2018-03-22T17:09	Les Dissonances - David Grimal
14517.ttl	concertopublic $date:2015-06-21T11:00	Concerto pour public
15232.ttl	avishaicohen’snewyorkdivisionsextet $date:2016-02-27T20:30	Avishai Cohen’s New York Division Sextet
14017.ttl	williamchristieartsflorissants $date:2014-10-02T20:00	William Christie - Les Arts Florissants
14286.ttl	berlinanneesfolles $date:2018-03-22T17:09	Berlin Années folles
14366.ttl	turbulencesmarconikodijevic $date:2014-12-06T17:30	Turbulences - Marco Nikodijevic
15551.ttl	romeojuliette $date:2018-03-22T17:09	Roméo et Juliette
14172.ttl	yujawang $date:2014-10-07T20:00	Yuja Wang
14327.ttl	orchestrenationaliledefrance $date:2014-11-22T11:00	Orchestre National d'Île-de-France
14284.ttl	londonsymphonyorchestrapetereotvos $date:2015-04-20T20:30	London Symphony Orchestra - Peter Eötvös
15174.ttl	inaugurationorguesymphonique $date:2015-10-28T20:30	Inauguration de l’orgue symphonique
14558.ttl	avishaicohentriokurtrosenwinkel $date:2018-03-22T17:09	Avishai Cohen Trio avec Kurt Rosenwinkel
15441.ttl	higelinsymphonique $date:2015-10-24T20:30	Higelin symphonique
13462.ttl	orchestreparisgianandreanosedasergeykhachatryan $date:2018-03-22T17:09	Orchestre de Paris - Gianandrea Noseda - Sergey Khachatryan
18247.ttl	momo $date:2018-02-18T11:00	Momo 
18859.ttl	diannereeves $date:2017-09-10T19:00	Dianne Reeves
18080.ttl	thephiladelphiaorchestra $date:2018-05-26T20:30	The Philadelphia Orchestra
17903.ttl	quatuormodigliani $date:2018-01-15T20:30	Quatuor Modigliani
17975.ttl	ariodantehaendel $date:2018-03-10T19:30	Ariodante - Haendel
18052.ttl	motetsbach $date:2018-04-03T20:30	Motets de Bach
17804.ttl	songeunenuitete $date:2017-10-01T14:30	Le songe d'une nuit d'été
17086.ttl	chantcygne $date:2017-01-27T19:00	Chant du cygne
18114.ttl	autourtintin $date:2018-06-17T16:00	Autour de Tintin
17999.ttl	foretnoire $date:2018-03-29T20:30	Forêt-noire
16767.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
16811.ttl	petitbarbier $date:2017-06-03T16:00	Le petit barbier
16599.ttl	wayneshorterquartet $date:2016-11-29T20:30	Wayne Shorter Quartet
17836.ttl	requiemdurufle $date:2017-11-26T16:30	Requiem - Duruflé
17809.ttl	grandsoir $date:2017-09-23T20:30	Grand soir
17949.ttl	dianadamrau&jonaskaufmann $date:2018-03-22T17:09	Diana Damrau & Jonas Kaufmann
16775.ttl	bobbymcferrin $date:2018-03-22T17:09	Bobby McFerrin 
17997.ttl	messiaencatalogueoiseaux $date:2018-03-18T16:00	Messiaen / Catalogue d'Oiseaux 
17933.ttl	debussymaitresfrancais $date:2018-01-27T18:00	Debussy et les maîtres français
17874.ttl	bachparolesiiiappel $date:2017-12-11T20:30	Bach en sept paroles - III - L'appel
17800.ttl	orchestremetropolitainmontreal $date:2017-12-02T20:30	Orchestre Métropolitain de Montréal
17062.ttl	3somesisters $date:2017-06-11T18:00	3somesisters
16786.ttl	stabatmater $date:2017-05-16T20:30	Stabat Mater
18326.ttl	gabrielyared $date:2018-03-22T17:09	Gabriel Yared 
16594.ttl	requiemmozart $date:2018-03-22T17:09	Requiem de Mozart
16790.ttl	chatoiementoriental $date:2018-03-22T17:09	Chatoiement oriental
16753.ttl	rover $date:2017-03-08T20:30	Rover
17811.ttl	oiseaufeu $date:2018-03-22T17:09	L'oiseau de feu
17944.ttl	requiemcampra $date:2018-02-08T20:30	Requiem - Campra
16609.ttl	diabelli $date:2016-11-19T17:30	Diabelli
16587.ttl	capitolesokhiev $date:2016-11-18T20:30	Capitole / Sokhiev
17930.ttl	quatuorbrentano $date:2018-01-19T19:00	Quatuor Brentano
17889.ttl	superheros $date:2018-01-16T20:30	Super-héros
18662.ttl	highbasssoundsystem $date:2017-08-11T19:00	High Bass Sound System
17916.ttl	vivaespana $date:2018-01-27T20:30	Viva Espana!
17794.ttl	leonorebeethoven $date:2018-03-22T17:09	Leonore - Beethoven
16658.ttl	staatskapelleberlindanielbarenboim $date:2018-03-22T17:09	Staatskapelle Berlin / Daniel Barenboim
18692.ttl	preludeorchestreparis $date:2017-11-30T18:00	Prélude Orchestre de Paris
17994.ttl	elenabashkirova $date:2018-03-14T20:30	Elena Bashkirova
16659.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
18025.ttl	orchestreparis $date:2018-04-11T20:30	Orchestre de Paris 
17812.ttl	annee1911 $date:2017-09-23T15:00	L'Année 1911
18104.ttl	chantsslaves $date:2018-06-02T20:30	Chants Slaves
17913.ttl	bachparolesivchatiments $date:2018-01-30T20:30	Bach en sept paroles - IV - Châtiments
18248.ttl	swinglennyvivreclassiqueautrement $date:2018-02-13T20:00	Swing Lenny : pour vivre le classique autrement ! 
17866.ttl	messiehaendel $date:2017-12-17T20:30	Messie - Haendel
18858.ttl	foleyfeatkennygarrettlarrydunndarryljones&bobbysparks $date:2017-09-03T19:00	Foley feat. Kenny Garrett, Larry Dunn, Darryl Jones & Bobby Sparks
16731.ttl	fantastique $date:2017-03-21T20:30	Fantastique
17196.ttl	johnzornlouvre $date:2018-03-22T17:09	John Zorn au Louvre
17803.ttl	archiesheppartsongs&spirituals $date:2017-09-12T20:00	Archie Shepp \"Art songs & spirituals\"
18081.ttl	infini $date:2018-05-27T16:00	Vers l'infini
16667.ttl	valentinalisitsa $date:2017-01-23T20:30	Valentina Lisitsa
17732.ttl	preludeorchestreparis $date:2017-02-22T18:00	Prélude Orchestre de Paris
17806.ttl	maxrichtersleep $date:2017-11-18T23:00	Max Richter - Sleep
17775.ttl	dianadamrau $date:2018-03-22T17:09	Diana Damrau
17796.ttl	orchestreparishengelbrock $date:2017-11-12T16:30	Orchestre de Paris / Hengelbrock
17937.ttl	risingstars $date:2018-01-29T20:30	Rising Stars
18172.ttl	quintettejeancrasorchestrefrancaisjeunes $date:2016-11-19T20:00	Quintette de Jean Cras - Orchestre Français des Jeunes
16763.ttl	sonyayoncheva $date:2017-04-18T20:30	Sonya Yoncheva
18262.ttl	sirbaoctet $date:2018-05-05T17:00	Sirba Octet 
17939.ttl	risingstars $date:2018-01-31T20:30	Rising Stars
16799.ttl	kalilawadimna $date:2018-03-22T17:09	Kalila Wa Dimna
17774.ttl	verdifalstaff $date:2018-03-22T17:09	Verdi - Falstaff
18220.ttl	demos $date:2017-06-25T18:30	Démos
17259.ttl	afterworkmozarteternel $date:2017-03-07T20:30	Afterwork - Mozart l'éternel 
16760.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
17991.ttl	grandsoirlindberg $date:2018-03-09T20:30	Grand soir Lindberg
16650.ttl	johannesbrahms $date:2016-12-12T20:30	Johannes Brahms
17307.ttl	americanbrass $date:2017-03-26T14:30	American Brass
18697.ttl	preludeorchestreparis $date:2018-04-11T18:00	Prélude Orchestre de Paris 
18068.ttl	gustavodudamel $date:2018-05-06T16:30	Gustavo Dudamel
17829.ttl	danielbarenboim $date:2018-03-22T17:09	Daniel Barenboim 
18129.ttl	orchestresdemos $date:2018-03-22T17:09	Orchestres Demos
16779.ttl	orchestreparisconcertannule $date:2017-05-03T20:30	Orchestre de Paris - CONCERT ANNULE
18299.ttl	swinglenny $date:2018-02-15T14:30	Swing Lenny
17884.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
18841.ttl	jeanlune $date:2018-03-22T17:09	Jean de la Lune
18217.ttl	scalachailly $date:2018-06-07T20:30	Scala / Chailly
18226.ttl	pierrelaurentaimard $date:2018-03-22T17:09	Pierre-Laurent Aimard
16637.ttl	messie $date:2018-03-22T17:09	Le Messie
18055.ttl	nuitoudnaseershammaensembleouds $date:2018-04-06T20:30	Nuit du Oud - Naseer Shamma et son ensemble de ouds
18126.ttl	artspiegelman&phillipjohnston $date:2018-03-22T17:09	Art Spiegelman & Phillip Johnston
18869.ttl	christianmcbride'snewjawnquartet $date:2017-09-11T20:00	Christian McBride's New Jawn Quartet
16695.ttl	orchestreparis $date:2017-02-02T20:30	Orchestre de Paris
16644.ttl	quartet $date:2016-12-10T14:30	Quartet
16673.ttl	parisfete $date:2017-01-29T19:00	Paris en fête !
17851.ttl	haasinvain $date:2017-11-10T20:30	Haas / In Vain
17838.ttl	planeteshd $date:2017-11-24T20:30	Les Planètes HD
17978.ttl	mariamuñoz&dantepfer $date:2018-03-30T18:30	María Muñoz & Dan Tepfer
18002.ttl	lauracahen $date:2018-04-15T16:30	Laura Cahen
18964.ttl	demos $date:2018-03-22T17:09	Démos
18021.ttl	echofragmente $date:2018-04-05T20:30	Echo-Fragmente
18034.ttl	nuitquatuor $date:2017-10-07T20:30	Nuit du Quatuor
17831.ttl	christhile&bradmehldau $date:2017-11-13T20:30	Chris Thile & Brad Mehldau 
16664.ttl	deum $date:2017-01-21T20:30	Te Deum
18218.ttl	¡fiesta $date:2018-06-21T20:30	¡Fiesta!
17870.ttl	esprits $date:2017-12-01T20:30	Deux Esprits
16722.ttl	nelsonfreire $date:2018-03-22T17:09	Nelson Freire
16591.ttl	gergievprokofiev $date:2016-11-21T20:30	Gergiev / Prokofiev
16924.ttl	francoischaignaud&ceciliabengolea $date:2017-04-23T16:30	François Chaignaud & Cecilia Bengolea
17822.ttl	classof'67beriostockhausenthebeachboys&thebeatles $date:2017-10-22T17:00	Class of '67 - Berio, Stockhausen, The Beach Boys & The Beatles
18041.ttl	cultiverjardinmusical $date:2018-03-22T17:09	Cultiver son jardin musical 
16629.ttl	themoviemusicofspikelee&terenceblanchard $date:2016-12-04T19:00	The Movie Music of Spike Lee & Terence Blanchard
17215.ttl	maximvengerovroustemsaitkoulov $date:2017-01-16T20:30	Maxim Vengerov / Roustem Saïtkoulov
18136.ttl	aftershowparty $date:2018-02-23T21:30	Aftershow party
17214.ttl	bachorgelmesse $date:2018-03-22T17:09	Bach - Orgelmesse
18853.ttl	fredwesleyfeatomar $date:2018-03-22T17:09	Fred Wesley feat. Omar
16687.ttl	chantterre $date:2018-03-22T17:09	Le Chant de la Terre
18209.ttl	canyonsetoiles $date:2018-03-16T20:30	Des canyons aux étoiles
16711.ttl	exil $date:2018-03-22T17:09	Exil
16897.ttl	hymnejoie $date:2018-03-22T17:09	Hymne à la joie
17841.ttl	orchestreparis $date:2017-11-30T20:30	Orchestre de Paris
18289.ttl	christianmcbridebigband $date:2018-04-29T18:00	Christian McBride Big Band
16728.ttl	eclatcoeur $date:2017-03-18T16:00	Eclat du coeur
16727.ttl	bolchoisokhiev $date:2017-03-17T19:00	Bolchoï / Sokhiev
18222.ttl	revisitinggrappelli $date:2018-03-22T17:09	Revisiting Grappelli
17195.ttl	gergievprokofiev $date:2016-11-22T20:30	Gergiev / Prokofiev 
17847.ttl	mariajoaopires&julienbrocal $date:2017-11-13T20:30	Maria João Pires & Julien Brocal
18866.ttl	angeliquekidjohommageceliacruzfeatpedritomartinezspanishharlemorchestra $date:2017-09-06T20:00	Angélique Kidjo \"Hommage à Celia Cruz\" feat. Pedrito Martinez / Spanish Harlem Orchestra
17886.ttl	virtuoses $date:2018-01-13T15:00	Virtuoses
18082.ttl	mikhailpletnev $date:2018-05-29T20:30	Mikhaïl Pletnev
17958.ttl	vertigohitchcock $date:2018-03-22T17:09	Vertigo - Hitchcock
18006.ttl	printemps $date:2018-03-17T15:00	Le Printemps
17801.ttl	orchestremetropolitainmontreal $date:2017-12-03T16:30	Orchestre Métropolitain de Montréal
18182.ttl	sonsroumainsgezafridorchestrefrancaisjeunes $date:2018-03-22T17:09	Sons Roumains de Géza Frid - Orchestre Français des Jeunes
17888.ttl	daniiltrifonov $date:2018-01-15T20:30	Daniil Trifonov
16993.ttl	brahmsligeti $date:2017-03-08T20:30	Brahms / Ligeti
16713.ttl	rothkochapel $date:2017-02-24T20:30	Rothko Chapel
17843.ttl	jeannecherhal&bacharmarkhalife $date:2017-11-24T20:30	Jeanne Cherhal & Bachar Mar-Khalifé
17844.ttl	jardinvoixanenglishgarden $date:2017-11-22T20:30	Le Jardin des voix - An English Garden
16665.ttl	ceremonyofcarols $date:2017-01-22T11:00	Ceremony of Carols
16678.ttl	eclats $date:2017-01-10T20:30	Eclats
18490.ttl	devendrabanhart $date:2017-07-06T20:30	Devendra Banhart
17828.ttl	salonhotelcrozat $date:2017-10-25T20:30	Salon de l'hôtel Crozat
17083.ttl	overtherainbow $date:2017-01-15T15:00	Over the rainbow
18042.ttl	salonallemandparis $date:2017-11-24T18:00	Un salon allemand à Paris
16989.ttl	jeunefillemains $date:2018-03-22T17:09	La jeune fille sans mains
18174.ttl	duettohautboisvioloncpebachorchestrefrancaisjeunes $date:2016-11-20T14:00	Duetto hautbois/violon de C.P.E. Bach - Orchestre Français des Jeunes
18482.ttl	air $date:2018-03-22T17:09	AIR
18210.ttl	oiseauxfeu $date:2018-03-17T15:00	Oiseaux de feu
18779.ttl	billieholidaypassionnement $date:2018-01-09T10:30	Billie Holiday Passionnément
16776.ttl	hdnparoles $date:2017-04-14T20:30	HDN - Sept paroles 
17971.ttl	melancholiadusapin $date:2018-02-18T15:00	Melancholia - Dusapin
18092.ttl	grenadealandalus $date:2018-03-22T17:09	Grenade Al Andalus
18061.ttl	dominiquerivesolitaire $date:2018-04-15T19:00	Dominique A - Rive solitaire
18656.ttl	sangamamaafrica $date:2017-04-28T19:00	Sanga Mama Africa
16614.ttl	influencechopin $date:2016-11-26T15:00	L'Influence de Chopin
17970.ttl	ouest $date:2018-03-22T17:09	D’Ouest en Est
17943.ttl	mischamaisky&friends $date:2018-02-07T20:30	Mischa Maisky & Friends
17947.ttl	lescop&bastien $date:2018-06-17T20:30	Lescop & Bastien Vivès
17730.ttl	preludeorchestreparis $date:2016-12-07T18:00	Prélude Orchestre de Paris
17989.ttl	passionsaintmarcbach $date:2018-03-30T20:30	Passion selon Saint Marc - Bach
16797.ttl	johannesbrahms $date:2017-05-11T20:30	Johannes Brahms
17077.ttl	musiqueliesse $date:2017-06-04T15:00	Musique en liesse
16703.ttl	annanetrebkoyusifeyvazov $date:2017-02-27T20:30	Anna Netrebko / Yusif Eyvazov
16608.ttl	batailles $date:2016-11-19T00:30	Batailles
16680.ttl	turbulencesvocalesjardins $date:2017-01-20T20:30	Turbulences vocales - Jardins Divers
18089.ttl	balletroyalcambodge $date:2018-05-19T20:30	Ballet royal du Cambodge
17783.ttl	theclevelandorchestrafranzwelsermost $date:2017-10-16T20:30	The Cleveland  Orchestra - Franz Welser-Möst
16638.ttl	orchestreparis $date:2018-03-22T17:09	Orchestre de Paris
17921.ttl	elliotcarter $date:2018-01-10T20:30	Elliot Carter
16655.ttl	orchestrefrancaisjeunes $date:2016-12-19T20:30	Orchestre français des jeunes
17093.ttl	celticorbit $date:2017-02-26T15:00	Celtic Orbit
17972.ttl	titan $date:2018-03-05T20:30	Titan
16686.ttl	mythologie $date:2017-01-28T20:30	Mythologie
18636.ttl	orchestreplectre $date:2018-02-04T15:00	Orchestre à plectre
17097.ttl	portraitphilipglass $date:2017-03-26T11:00	Portrait Philip Glass
18093.ttl	bordrhin $date:2018-05-26T16:30	Au bord du Rhin
